TIME_SCRAPED_PST,PRODUCT_TYPE,URL,TITLE,PRICE,RATING,NO_OF_REVIEWS,OPERATING_SYSTEM,PROCESSOR_BRAND,PROCESSOR_FAMILY,PROCESSOR_GENERATION,CPU_SPEED,GRAPHICS_BRAND,GRAPHICS_FAMILY,GRAPHICS_RAM,GRAPHICS_RAM_TYPE,RAM_MEMORY,RAM_TYPE,RAM_SPEED,STORAGE_SIZE,STORAGE_TYPE,STORAGE_OTHERS,DISPLAY_SIZE,DISPLAY_RESOLUTION,DISPLAY_REFRESH_RATE,DISPLAY_OTHERS,HASH_ID,COSMOS_DB,DISPLAY_REFRESH,WARRANTY,CPU_CACHE,CPU_CORES,CPU_THREADS,None,LINE_CORD
2024-08-10T00:21:44.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadp/Lenovo-ThinkPad-P16v-Gen-2-16-inch-Intel-Mobile-Workstation/21kx002sus,ThinkPad P16v Gen 2 Intel (16″) Mobile Workstation,$5259.00,4.5,10,Windows 11 Pro 64,Intel,Core Ultra 9,185H vPro,5.10 GHz,NVIDIA,RTX 3000 Ada Generation,8 GB,GDDR6,32 GB,DDR5,5600MHz,1 TB,SSD,M.2 2280 PCIe Gen4 Performance TLC Opal,"16""",3840 x 2400,,WQUXGA IPS Anti-Glare Non-Touch HDR 400 100%DCI-P3 800 nits Low Blue Light,202408100721440364b9ac505742a4f7,Y,60Hz,1 Year Courier or Carry-in,,,,,
2024-08-10T00:21:35.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadp/ThinkPad-P16-Gen-2-16-inch-Intel/21fa004yus,ThinkPad P16 Gen 2 Intel (16″) Mobile Workstation,$5199.00,4.3,336,Windows 11 Pro 64,Intel,Core i9,13th Generation (13980HX),5.60 GHz,NVIDIA,RTX 2000 Ada Generation,8 GB,GDDR6,32 GB,DDR5,4000MHz,1 TB,SSD,M.2 2280 PCIe Gen4 Performance TLC Opal,"16""",1920 x 1200,60Hz,"WUXGA, IPS, Anti-Glare, Non-Touch, 100% sRGB, 400 nits, Low Blue Light",202408100721355273edb8a03f3b44ca,Y,,1 Year Courier or Carry-in,,,,,
2024-08-10T00:21:27.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadp/ThinkPad-P1-Gen-7-(16-inch-Intel)/21kv0017us,ThinkPad P1 Gen 7 Intel (16″) Mobile Workstation,$5169.00,3.6,5,Windows 11 Pro 64,Intel,Core Ultra 7,165H vPro,5.00 GHz,NVIDIA,RTX 3000 Ada Generation,8 GB,GDDR6,32 GB,LPDDR5x,7467 MT/s,1 TB,SSD,M.2 2280 PCIe Gen4 Performance TLC Opal,"16""",2560 x 1600,,WQXGA IPS Anti-Glare Non-Touch 100%sRGB 500 nits,20240810072127249306217f3d6e0437,Y,165Hz,1 Year Courier or Carry-in,,,,,
2024-08-10T00:21:21.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadp/ThinkPad-P1-Gen-7-(16-inch-Intel)/21kv001bus,ThinkPad P1 Gen 7 Intel (16″) Mobile Workstation,$5019.00,3.6,5,Windows 11 Pro 64,Intel,Core Ultra 9,185H vPro,5.10 GHz,NVIDIA,GeForce RTX 4070,8 GB,GDDR6,32 GB,LPDDR5x,7467MT/s,1 TB,SSD,M.2 2280 PCIe Gen4 Performance TLC Opal,"16""",2560 x 1600,,WQXGA IPS Anti-Glare Non-Touch 100%sRGB 500 nits,20240810072121193b5fb7b09f8ad467,Y,165Hz,1 Year Courier or Carry-in,,,,,
2024-08-10T00:21:14.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadp/Lenovo-ThinkPad-P16v-Gen-2-16-inch-Intel-Mobile-Workstation/21kx002qus,ThinkPad P16v Gen 2 Intel (16″) Mobile Workstation,$4849.00,4.5,10,Windows 11 Pro 64,Intel,Core Ultra 7,155H,4.80 GHz,NVIDIA,RTX 2000 Ada Generation,8 GB,GDDR6,64 GB,DDR5,5600MHz,1 TB,SSD,M.2 2280 PCIe Gen4 Performance TLC Opal,"16""",3840 x 2400,,WQUXGA IPS Anti-Glare Non-Touch HDR 400 100%DCI-P3 800 nits Low Blue Light,202408100721146777cb787dc6642441,Y,60Hz,1 Year Courier or Carry-in,,,,,
2024-08-10T00:21:08.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadp/ThinkPad-P1-Gen-7-(16-inch-Intel)/21kv0018us,ThinkPad P1 Gen 7 Intel (16″) Mobile Workstation,$4829.00,3.6,5,Windows 11 Pro 64,Intel,Core Ultra 7,165H vPro,5.00 GHz,NVIDIA,GeForce RTX 4070,8 GB,GDDR6,32 GB,LPDDR5x,7467 MT/s,1 TB,SSD,M.2 2280 PCIe Gen4 Performance TLC Opal,"16""",2560 x 1600,,WQXGA IPS Anti-Glare Non-Touch 100%sRGB 500 nits,20240810072108576b3a19d1f273a4ad,Y,165Hz,1 Year Courier or Carry-in,,,,,
2024-08-10T00:21:01.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadp/ThinkPad-P1-Gen-7-(16-inch-Intel)/21kv0015us,ThinkPad P1 Gen 7 Intel (16″) Mobile Workstation,$4829.00,3.6,5,Windows 11 Pro 64,Intel,Core Ultra 7,155H,4.80 GHz,NVIDIA,RTX 2000 Ada Generation,8 GB,GDDR6,32 GB,LPDDR5x,7467 MT/s,1 TB,SSD,M.2 2280 PCIe Gen4 Performance TLC Opal,"16""",3840 x 2400,,WQUXGA OLED Anti-Reflection/Anti-Smudge Dolby Vision Touch 100% DCI-P3 400 nits Low Blue Light,20240810072101097383410dc757c4ba,Y,60Hz,1 Year Courier or Carry-in,,,,,
2024-08-10T00:20:54.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadp/ThinkPad-P16-Gen-2-16-inch-Intel/21fa0051us,ThinkPad P16 Gen 2 Intel (16″) Mobile Workstation,$4609.00,4.3,336,Windows 11 Pro 64,Intel,Core i7,14th Gen (14700HX),5.50 GHz,NVIDIA,RTX 2000 Ada Generation,8 GB,GDDR6,32 GB,DDR5,4000 MHz,1 TB,SSD,"M.2 2280, PCIe Gen4, Performance TLC Opal","16""",3840 x 2400,,"WQUXGA, IPS, Anti-Glare, Non-Touch, HDR 400, 100%DCI-P3, 800 nits, Low Blue Light",20240810072054266bb6dafb13576493,Y,60Hz,1 Year Courier or Carry-in,,,,,
2024-08-10T00:20:45.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadp/Lenovo-ThinkPad-P16v-Gen-2-16-inch-Intel-Mobile-Workstation/21kx002pus,ThinkPad P16v Gen 2 Intel (16″) Mobile Workstation,$4479.00,4.5,10,Windows 11 Pro 64,Intel,Core Ultra 7,155H,4.80 GHz,NVIDIA,RTX 2000 Ada Generation,8 GB,GDDR6,32 GB,DDR5,5600 MHz,1 TB,SSD,M.2 2280 PCIe Gen4 Performance TLC Opal,16,3840 x 2400,,WQUXGA IPS Anti-Glare Non-Touch HDR 400 100%DCI-P3 800 nits Low Blue Light,20240810072045708626b61fa21ee470,Y,60Hz,1 Year Courier or Carry-in,,,,,
2024-08-10T00:20:38.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadp/ThinkPad-P1-Gen-7-(16-inch-Intel)/21kv0014us,ThinkPad P1 Gen 7 Intel (16″) Mobile Workstation,$4469.00,3.6,5,Windows 11 Pro 64,Intel,Core Ultra 7,155H,4.80 GHz,NVIDIA,RTX 2000 Ada Generation,8 GB,GDDR6,32 GB,LPDDR5x,7467 MT/s,1 TB,SSD,M.2 2280 PCIe Gen4 Performance TLC Opal,"16""",2560 x 1600,,WQXGA IPS Anti-Glare Non-Touch 100%sRGB 500 nits,2024081007203858102165c652e9b437,Y,165Hz,1 Year Courier or Carry-in,,,,,
2024-08-10T00:20:30.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadp/ThinkPad-P1-Gen-7-(16-inch-Intel)/21kv0016us,ThinkPad P1 Gen 7 Intel (16″) Mobile Workstation,$4349.00,3.6,5,Windows 11 Pro 64,Intel,Core Ultra 7,155H,4.80 GHz,NVIDIA,GeForce RTX 4060,8 GB,GDDR6,32 GB,LPDDR5x,7467 MT/s,1 TB,SSD,M.2 2280 PCIe Gen4 Performance TLC Opal,"16""",2560 x 1600,165Hz,"WQXGA, IPS, Anti-Glare, Non-Touch, 100%sRGB, 500 nits",2024081007203061437edb3f5962b46b,Y,,1 Year Courier or Carry-in,,,,,
2024-08-10T00:20:23.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadp/ThinkPad-P16-Gen-2-16-inch-Intel/21fa0050us,ThinkPad P16 Gen 2 Intel (16″) Mobile Workstation,$4349.00,4.3,336,Windows 11 Pro 64,Intel,Core i7,14th Generation (14700HX),5.50 GHz,NVIDIA,RTX 1000 Ada Generation,6 GB,GDDR6,32 GB,DDR5,4000 MHz,1 TB,SSD,M.2 2280 PCIe Gen4 Performance TLC Opal,"16""",3840 x 2400,,"WQUXGA, IPS, Anti-Glare, Non-Touch, HDR 400, 100%DCI-P3, 800 nits, Low Blue Light",2024081007202346999821e10348a4e4,Y,60Hz,1 Year Courier or Carry-in,,,,,
2024-08-10T00:20:16.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadp/ThinkPad-P1-Gen-6-16-inch-Intel-Mobile-Workstation/21fv0026us,ThinkPad P1 Gen 6 Intel (16″) Mobile Workstation - Black Weave,$4339.00,4.2,241,Windows 11 Pro 64,Intel,Core i7,13th Generation (13700H),5.00 GHz,NVIDIA,RTX A1000,6 GB,GDDR6,16 GB,DDR5,5600 MHz,512 GB,SSD,M.2 2280 PCIe Gen4 Performance TLC Opal,"16""",3840 x 2400,,"WQUXGA, OLED, Anti-Reflection/Anti-Smudge, Dolby Vision, Touch, 100%DCI-P3, 400 nits, Low Blue Light",20240810072016505f60a40b5b7bd446,Y,60Hz,One Year Onsite,,,,,
2024-08-10T00:20:09.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadp/ThinkPad-P1-Gen-7-(16-inch-Intel)/21kv0013us,ThinkPad P1 Gen 7 Intel (16″) Mobile Workstation,$4319.00,3.6,5,Windows 11 Pro 64,Intel,Core Ultra 7,155H,4.80 GHz,NVIDIA,RTX 2000 Ada Generation,8 GB,GDDR6,32 GB,LPDDR5x,7467 MT/s,1 TB,SSD,M.2 2280 PCIe Gen4 Performance TLC Opal,"16""",1920 x 1200,,"WUXGA, IPS, Anti-Glare, Non-Touch, 100%sRGB, 400 nits, Low Blue Light",2024081007200908024817b5f0090457,Y,60Hz,1 Year Courier or Carry-in,,,,,
2024-08-10T00:20:02.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadp/ThinkPad-P16v-16-inch-Intel-Mobile-Workstation/21fc002cus,ThinkPad P16v Intel (16″) Mobile Workstation,$4179.00,4.4,155,Windows 11 Pro 64,Intel,Core i7,13th Generation (13800H),5.20 GHz,NVIDIA,RTX 2000 Ada Generation,8 GB,GDDR6,16 GB,DDR5,5200 MHz,1 TB,SSD,M.2 2280 PCIe Gen4 Performance TLC Opal,"16""",1920 x 1200,,"WUXGA, IPS, Anti-Glare, Non-Touch, 45% NTSC, 300 nits",202408100720027799d2ec653779f41c,Y,60Hz,One Year Onsite,,,,,
2024-08-10T00:19:55.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadp/Lenovo-ThinkPad-P16v-Gen-2-16-inch-Intel-Mobile-Workstation/21kx002nus,ThinkPad P16v Gen 2 Intel (16″) Mobile Workstation,$4089.00,4.5,10,Windows 11 Pro 64,Intel,Core Ultra 7,155H,4.80 GHz,NVIDIA,RTX 1000 Ada Generation,6 GB,GDDR6,32 GB,DDR5,5600MHz,1 TB,SSD,"M.2 2280, PCIe Gen4 Performance, TLC Opal","16""",3840 x 2400,,"WQUXGA, IPS, Anti-Glare, Non-Touch, HDR 400, 100%DCI-P3, 800 nits, Low Blue Light",2024081007195510148d96980dba142e,Y,60Hz,1 Year Courier or Carry-in,,,,,
2024-08-10T00:19:44.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadp/ThinkPad-P16v-16-inch-AMD-mobile-workstation/21fe001wus,"ThinkPad P16v Gen 1 AMD (16"") - Mobile Workstation",$4059.00,4.1,46,Windows 11 Pro 64,AMD,Ryzen 9 PRO,7940HS,5.20 GHz,NVIDIA,RTX 2000 Ada Generation,8 GB,GDDR6,64 GB,DDR5,5600MHz,1 TB,SSD,M.2 2280 PCIe Gen4 Performance TLC Opal,"16""",3840 x 2400,,WQUXGA IPS Anti-Glare Non-Touch HDR 400 100% DCI-P3 800 nits Low Blue Light,20240810071944153a21fc1f2e568469,Y,60Hz,One Year Onsite,,,,,
2024-08-10T00:19:37.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadp/ThinkPad-P16-Gen-2-16-inch-Intel/21fa004vus,ThinkPad P16 Gen 2 Intel (16″) Mobile Workstation,$3899.00,4.3,336,Windows 11 Pro 64,Intel,Core i7,14th Generation (14700HX),5.50 GHz,NVIDIA,RTX 1000 Ada Generation,6 GB,GDDR6,16 GB,DDR5,4000MHz,512 GB,SSD,M.2 2280 PCIe Gen4 Performance TLC Opal,"16""",1920 x 1200,,WUXGA IPS Anti-Glare Non-Touch 100%sRGB 400 nits Low Blue Light,202408100719377300afc1727a7614e2,Y,60Hz,1 Year Courier or Carry-in,,,,,
2024-08-10T00:19:30.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadp/ThinkPad-P16v-16-inch-AMD-mobile-workstation/21fe001vus,"ThinkPad P16v Gen 1 AMD (16"") - Mobile Workstation",$3899.00,4.1,46,Windows 11 Pro 64,AMD,Ryzen 9 PRO,7940HS,5.20 GHz,NVIDIA,RTX 2000 Ada Generation,8 GB,GDDR6,32 GB,DDR5,5600MHz,1 TB,SSD,M.2 2280 PCIe Gen4 Performance TLC Opal,"16""",3840 x 2400,,WQUXGA IPS Anti-Glare Non-Touch HDR 400 100%DCI-P3 800 nits Low Blue Light,2024081007193048145645d1259394f1,Y,60Hz,One Year Onsite,,,,,
2024-08-10T00:19:22.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadx1/ThinkPad-X1-Fold/21es001gus,"ThinkPad X1 Fold Intel (16"")",$3599.00,3.7,24,Windows 11 Pro 64,Intel,Core i7,12th Generation (1250U),4.70 GHz,Intel,Iris Xe,,,16 GB,LPDDR5,5200MHz,512 GB,SSD,M.2 2242 PCIe Gen4 TLC Opal,"16.3""",2560 x 2024,,"OLED, Anti-Smudge, Touch, HDR 600, 100%DCI-P3, 600 nits",20240810071922591658d301c298342d,Y,60Hz,One Year Onsite,,,,,
2024-08-10T00:19:10.000000,laptop,https://www.lenovo.com/us/en/p/laptops/legion-laptops/legion-9-series/Legion-9i-(16-inch-Intel)/83g0001lus,Legion 9i Gen 9 Intel (16″) with RTX™ 4090,$3475.19,4.4,46,Windows 11 Home 64,Intel,Core i9,14th Generation (14900HX),5.80 GHz,NVIDIA,GeForce RTX 4090,16 GB,GDDR6,32 GB,DDR5,5600 MHz,2 TB,SSD,M.2 2280 PCIe Gen4 TLC (2 x 1 TB),"16""",3200 x 2000,165Hz,"3.2K, Mini-LED, Anti-Glare, Non-Touch, HDR 1000, 100% Adobe RGB & 100% DCI-P3, 1200 nits",20240810071910539237013f64fdf458,Y,,1 Year Courier or Carry-in,,,,,
2024-08-10T00:19:03.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadp/ThinkPad-P16v-16-inch-AMD-mobile-workstation/21fe001uus,"ThinkPad P16v Gen 1 AMD (16"") - Mobile Workstation",$3459.00,4.1,46,Windows 11 Pro 64,AMD,Ryzen 9 PRO,7940HS,5.20 GHz,NVIDIA,RTX 2000 Ada Generation,8 GB,GDDR6,16 GB,DDR5,5600MHz,1 TB,SSD,M.2 2280 PCIe Gen4 Performance TLC Opal,"16""",1920 x 1200,,"WUXGA, IPS, Anti-Glare, Non-Touch, 45%NTSC, 300 nits",20240810071903728bef7a56d9e814eb,Y,60Hz,One Year Onsite,,,,,
2024-08-10T00:18:56.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadp/ThinkPad-P15v-Gen-3-15-inch-Intel-Mobile-Workstation/21d8s0st00,ThinkPad P15v Gen 3 Intel (15”) Mobile Workstation,$3449.00,4.4,281,Windows 11 Pro 64,Intel,Core i7,12th Generation (12800H vPro),4.80 GHz,NVIDIA,RTX A2000,4 GB,GDDR6,16 GB,DDR5,4800MHz,512 GB,SSD,M.2 2280 PCIe Gen4 TLC Opal,"15.6""",1920 x 1080,,"FHD, IPS, Anti-Glare, Non-Touch, 100% sRGB, 300 nits, LED Backlight",202408100718562853eaf943b3d8c4f4,Y,60Hz,1 Year Courier or Carry-in,,,,,
2024-08-10T00:18:48.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadp/ThinkPad-P16v-16-inch-AMD-mobile-workstation/21fe001sus,"ThinkPad P16v Gen 1 AMD (16"") - Mobile Workstation",$3309.00,4.1,46,Windows 11 Pro 64,AMD,Ryzen 7 PRO,7840HS,5.10 GHz,NVIDIA,RTX A1000,6 GB,GDDR6,32 GB,DDR5,5600 MHz,1 TB,SSD,M.2 2280 PCIe Gen4 Performance TLC Opal,"16""",3840 x 2400,,WQUXGA IPS Anti-Glare Non-Touch HDR 400 100%DCI-P3 800 nits Low Blue Light,202408100718488052330f01803e5413,Y,60Hz,One Year Onsite,,,,,
2024-08-10T00:18:40.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadx1/ThinkPad-X1-Fold/21es001wus,"ThinkPad X1 Fold Intel (16"")",$3299.00,3.7,24,Windows 11 Pro 64,Intel,Core i5,12th Generation (1230U),4.40 GHz,Intel,Iris Xe Graphics,,,16 GB,LPDDR5,5200MHz,512 GB,SSD,M.2 2242 PCIe Gen4 TLC Opal,"16.3""",2560 x 2024,,"OLED, Anti-Smudge, Touch, HDR 600, 100%DCI-P3, 600 nits",20240810071840965b4d556616cfc4c8,Y,60Hz,1 Year Courier or Carry-in,,,,,
2024-08-10T00:18:34.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadp/ThinkPad-P1-Gen-7-(16-inch-Intel)/21kv0011us,ThinkPad P1 Gen 7 Intel (16″) Mobile Workstation,$3237.65,3.7,4,Windows 11 Pro 64,Intel,Core Ultra 7,155H,4.80 GHz,NVIDIA,RTX 1000 Ada Generation,6 GB,GDDR6,16 GB,LPDDR5x,7467 MT/s,512 GB,SSD,M.2 2280 PCIe Gen4 Performance TLC Opal,"16""",2560 x 1600,165Hz,"WQXGA, IPS, Anti-Glare, Non-Touch, 100%sRGB, 500 nits",2024081007183458796090580bbf54dd,Y,,1 Year Courier or Carry-in,,,,,
2024-08-10T00:18:28.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadp/ThinkPad-P15v-Gen-3-15-inch-Intel-Mobile-Workstation/21d8s0sn00,ThinkPad P15v Gen 3 Intel (15”) Mobile Workstation,$3209.00,4.4,281,Windows 11 Pro 64,Intel,Core i7,12th Generation (12800H),4.80 GHz,NVIDIA,T1200 Laptop GPU,4 GB,GDDR6,16 GB,DDR5,4800 MHz,512 GB,SSD,M.2 2280 PCIe Gen4 TLC Opal,"15.6""",1920 x 1080,,FHD IPS Anti-Glare Non-Touch 45%NTSC 300 nits Narrow Bezel,20240810071828676226c5324ad38412,Y,60Hz,1 Year Courier or Carry-in,,,,,
2024-08-10T00:18:12.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadp/ThinkPad-P15v-Gen-3-15-inch-AMD/21ems04e00,"ThinkPad P15v Gen 3 AMD (15"") - Mobile Workstation",$3119.00,4.3,71,Windows 11 Pro 64,AMD,Ryzen 7 PRO,6850H,4.70 GHz,NVIDIA,RTX A2000,4 GB,GDDR6,16 GB,DDR5,4800MHz,512 GB,SSD,M.2 2280 PCIe Gen4 Performance TLC Opal,"15.6""",1920 x 1080,60Hz,"IPS, Anti-Glare, Non-Touch, 45%NTSC, 300 nits, Narrow Bezel",20240810071812534389f4ceb370c418,Y,,1 Year Courier or Carry-in,,,,,
2024-08-10T00:18:04.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadp/ThinkPad-P1-Gen-7-(16-inch-Intel)/21kv0010us,ThinkPad P1 Gen 7 Intel (16″) Mobile Workstation,$3110.15,3.6,5,Windows 11 Pro 64,Intel,Core Ultra 7,155H,4.80 GHz,NVIDIA,RTX 1000 Ada Generation,6 GB,GDDR6,16 GB,LPDDR5x,7467 MT/s,512 GB,SSD,M.2 2280 PCIe Gen4 Performance TLC Opal,"16""",1920 x 1200,,"WUXGA, IPS, Anti-Glare, Non-Touch, 100%sRGB, 400 nits, Low Blue Light",20240810071804926593f9fb36d1b4a7,Y,60Hz,1 Year Courier or Carry-in,,,,,
2024-08-10T00:17:55.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadp/Lenovo-ThinkPad-P16v-Gen-2-16-inch-Intel-Mobile-Workstation/21kx002mus,ThinkPad P16v Gen 2 Intel (16″) Mobile Workstation,$3067.65,4.5,10,Windows 11 Pro 64,Intel,Core Ultra 7,155H,4.80 GHz,NVIDIA,RTX 1000 Ada Generation,6 GB,GDDR6,16 GB,DDR5,5600MHz,512 GB,SSD,M.2 2280 PCIe Gen4 Performance TLC Opal,"16""",3840 x 2400,,WQUXGA IPS Anti-Glare Non-Touch HDR 400 100% DCI-P3 800 nits Low Blue Light,2024081007175520586e145c770b84ad,Y,60Hz,1 Year Courier or Carry-in,,,,,
2024-08-10T00:17:48.000000,laptop,https://www.lenovo.com/us/en/p/laptops/legion-laptops/legion-pro-series/Legion-Pro-7-Gen-8-16-inch-AMD/82ws003uus,Legion Pro 7 Gen 8 AMD (16″) with RTX™ 4090,$2799.99,4.6,81,Windows 11 Home 64,AMD,Ryzen 9,7945HX,5.40 GHz,NVIDIA,GeForce RTX 4090,16 GB,GDDR6,32 GB,DDR5,5200MHz,2 TB,SSD,M.2 2280 PCIe Gen4 TLC (2 x 1 TB),"16""",2560 x 1600,,"WQXGA, IPS, Anti-Glare, Non-Touch, HDR 400, 100%sRGB, 500 nits, Narrow Bezel, Low Blue Light",20240810071748519db48605a027c4a1,Y,240Hz,1 Year Courier or Carry-in,,,,,
2024-08-10T00:17:39.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadp/ThinkPad-P16v-16-inch-AMD-mobile-workstation/21fe001rus,"ThinkPad P16v Gen 1 AMD (16"") - Mobile Workstation",$2789.00,4.1,46,Windows 11 Pro 64,AMD,Ryzen 7 PRO,7840HS,5.10 GHz,NVIDIA,RTX A500 Laptop GPU,4 GB,GDDR6,32 GB,DDR5,5600MHz,1 TB,SSD,M.2 2280 PCIe Gen4 Performance TLC Opal,"16""",1920 x 1200,,WUXGA IPS Anti-Glare Non-Touch 45%NTSC 300 nits,20240810071739790e179d02db016487,Y,60Hz,One Year Onsite,,,,,
2024-08-10T00:17:33.000000,laptop,https://www.lenovo.com/us/en/p/laptops/legion-laptops/legion-pro-series/Lenovo-Legion-Pro-7i-Gen-9-(16-inch-Intel)/83de005cus,Legion Pro 7i Gen 9 Intel (16″) with RTX™ 4080,$2638.99,4.7,124,Windows 11 Home 64,Intel,Core i9,14th Generation (14900HX),5.80 GHz,NVIDIA,GeForce RTX 4080,12 GB,GDDR6,32 GB,DDR5,5600MHz,2 TB,SSD,M.2 2280 PCIe Gen4 TLC (2 x 1 TB),"16""",2560 x 1600,,"WQXGA, IPS, Anti-Glare, Non-Touch, HDR 400, 100%DCI-P3, 500 nits, Low Blue Light",202408100717330753ead9be9b30d458,Y,240Hz,1 Year Courier or Carry-in,,,,,
2024-08-10T00:17:19.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadp/ThinkPad-P16v-16-inch-AMD-mobile-workstation/21fe001tus,"ThinkPad P16v Gen 1 AMD (16"") - Mobile Workstation",$2617.15,4.2,48,Windows 11 Pro 64,AMD,Ryzen 7 PRO,7840HS,3.80 GHz up to 5.10 GHz,NVIDIA,RTX A1000,6 GB,GDDR6,16 GB,DDR5,5600MHz,512 GB,SSD,M.2 2280 PCIe Gen4 Performance TLC Opal,"16""",3840 x 2400,,"WQUXGA, IPS, Anti-Glare, Non-Touch, HDR 400, 100%DCI-P3, 800 nits, Low Blue Light",20240810071719025d920835a362f4d1,Y,60Hz,One Year Onsite,,,,,
2024-08-10T00:17:11.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadp/Lenovo-ThinkPad-P16v-Gen-2-16-inch-Intel-Mobile-Workstation/21kx002lus,ThinkPad P16v Gen 2 Intel (16″) Mobile Workstation,$2447.15,4.5,10,Windows 11 Pro 64,Intel,Core Ultra 7,155H,4.80 GHz,NVIDIA,RTX 500 Ada Generation,4 GB,GDDR6,16 GB,DDR5,5600 MHz,512 GB,SSD,M.2 2280 PCIe Gen4 Performance TLC Opal,"16""",1920 x 1200,,"WUXGA, IPS, Anti-Glare, Non-Touch, 45%NTSC, 300 nits",20240810071711345a5cc2880dc1d4af,Y,60Hz,1 Year Courier or Carry-in,,,,,
2024-08-10T00:17:03.000000,laptop,https://www.lenovo.com/us/en/p/laptops/legion-laptops/legion-pro-series/Legion-Pro-7-Gen-8-16-inch-AMD/82ws003jus,Legion Pro 7 Gen 8 AMD (16″) with RTX™ 4080,$2369.99,4.6,81,Windows 11 Home 64,AMD,Ryzen 9,7945HX,5.40 GHz,NVIDIA,GeForce RTX 4080,12 GB,GDDR6,32 GB,DDR5,5200MHz,2 TB,SSD,M.2 2280 PCIe Gen4 TLC (2 x 1 TB),"16""",2560 x 1600,240Hz,"WQXGA, IPS, Anti-Glare, Non-Touch, HDR 400, 100%sRGB, 500 nits, Narrow Bezel, Low Blue Light",202408100717036253069998f12d3413,Y,,1 Year Courier or Carry-in,,,,,
2024-08-10T00:16:57.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadx1/Lenovo-ThinkPad-X1-2-in-1-Gen-9-14-inch-Intel/21ke001tus,ThinkPad X1 2-in-1 Gen 9 Intel (14″),$2255.40,4.2,11,Windows 11 Pro 64,Intel,Core Ultra 7,165U vPro,4.90 GHz,Intel,Integrated Graphics,,,32 GB,LPDDR5X,6400MHz,1 TB,SSD,M.2 2280 PCIe Gen4 Performance TLC Opal,"14""",1920 x 1200,,"WUXGA, IPS, Anti-Glare, Touch, 100%sRGB, 400 nits, Low Power",20240810071657481f1e799d5d25f42a,Y,60Hz,One Year Onsite,,,,,
2024-08-10T00:16:51.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadx1/Lenovo-ThinkPad-X1-2-in-1-Gen-9-14-inch-Intel/21ke000qus,ThinkPad X1 2-in-1 Gen 9 Intel (14″),$2249.40,4.2,11,Windows 11 Pro 64,Intel,Core Ultra 7,165U,4.90 GHz,Intel,Integrated Graphics,,,32 GB,LPDDR5X,6400MHz,1 TB,SSD,M.2 2280 PCIe Gen4 Performance TLC Opal,"14""",1920 x 1200,,"WUXGA, IPS, Anti-Glare, Touch, 100%sRGB, 400 nits, Low Power",202408100716512647c3f4558078b45d,Y,60Hz,One Year Onsite,,,,,
